0.000000000000000000e+00 1.259515155106782913e-02 1.965712755918502808e-03
1.000000000000000000e+00 0.000000000000000000e+00 -2.507000829155003885e-09
2.000000000000000000e+00 0.000000000000000000e+00 -5.828439952892949805e-10
3.000000000000000000e+00 0.000000000000000000e+00 8.475035429000854492e-07
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 -2.955440336904757714e-10
6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 0.000000000000000000e+00 -1.507693525581998983e-08
8.000000000000000000e+00 0.000000000000000000e+00 2.217551653416194313e-08
9.000000000000000000e+00 0.000000000000000000e+00 3.816090554664697265e-09
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
