0.000000000000000000e+00 3.779165446758270264e-03 2.865107031539082527e-03
1.000000000000000000e+00 3.438136773183941841e-04 2.337077166885137558e-04
2.000000000000000000e+00 0.000000000000000000e+00 3.043045289814472198e-04
3.000000000000000000e+00 0.000000000000000000e+00 2.566091716289520264e-04
4.000000000000000000e+00 0.000000000000000000e+00 2.507008612155914307e-04
5.000000000000000000e+00 0.000000000000000000e+00 2.515129745006561279e-04
6.000000000000000000e+00 0.000000000000000000e+00 2.380162477493286133e-04
7.000000000000000000e+00 0.000000000000000000e+00 2.205614000558853149e-04
8.000000000000000000e+00 0.000000000000000000e+00 1.590289175510406494e-04
9.000000000000000000e+00 0.000000000000000000e+00 1.123324036598205566e-04
1.000000000000000000e+01 0.000000000000000000e+00 1.006624661386013031e-04
1.100000000000000000e+01 0.000000000000000000e+00 9.227334521710872650e-05
1.200000000000000000e+01 0.000000000000000000e+00 8.176523260772228241e-05
1.300000000000000000e+01 0.000000000000000000e+00 1.039113849401473999e-04
1.400000000000000000e+01 0.000000000000000000e+00 7.684435695409774780e-05
1.500000000000000000e+01 0.000000000000000000e+00 7.847603410482406616e-05
1.600000000000000000e+01 0.000000000000000000e+00 9.654136374592781067e-05
1.700000000000000000e+01 0.000000000000000000e+00 9.646546095609664917e-05
1.800000000000000000e+01 0.000000000000000000e+00 8.991733193397521973e-05
1.900000000000000000e+01 0.000000000000000000e+00 8.517690002918243408e-05
2.000000000000000000e+01 0.000000000000000000e+00 8.042808622121810913e-05
2.100000000000000000e+01 0.000000000000000000e+00 7.938197813928127289e-05
2.200000000000000000e+01 0.000000000000000000e+00 6.687082350254058838e-05
2.300000000000000000e+01 -5.202321684549815473e-09 2.606352791190147400e-04
2.400000000000000000e+01 0.000000000000000000e+00 2.741338685154914856e-04
2.500000000000000000e+01 -7.435390969590116583e-09 3.754924982786178589e-04
2.600000000000000000e+01 0.000000000000000000e+00 1.916955225169658661e-04
2.700000000000000000e+01 0.000000000000000000e+00 1.740860752761363983e-04
2.800000000000000000e+01 0.000000000000000000e+00 1.678010448813438416e-04
2.900000000000000000e+01 0.000000000000000000e+00 1.616585068404674530e-04
3.000000000000000000e+01 0.000000000000000000e+00 1.483205705881118774e-04
3.100000000000000000e+01 0.000000000000000000e+00 1.709647476673126221e-04
3.200000000000000000e+01 0.000000000000000000e+00 1.481343060731887817e-04
3.300000000000000000e+01 0.000000000000000000e+00 9.366497397422790527e-05
3.400000000000000000e+01 0.000000000000000000e+00 7.134862244129180908e-05
3.500000000000000000e+01 0.000000000000000000e+00 5.849497392773628235e-05
3.600000000000000000e+01 0.000000000000000000e+00 5.535967648029327393e-05
3.700000000000000000e+01 0.000000000000000000e+00 5.223043262958526611e-05
3.800000000000000000e+01 0.000000000000000000e+00 4.910863935947418213e-05
3.900000000000000000e+01 0.000000000000000000e+00 4.599336534738540649e-05
4.000000000000000000e+01 0.000000000000000000e+00 4.287716001272201538e-05
4.100000000000000000e+01 0.000000000000000000e+00 3.976281732320785522e-05
4.200000000000000000e+01 0.000000000000000000e+00 3.848318010568618774e-05
4.300000000000000000e+01 0.000000000000000000e+00 3.864662721753120422e-05
4.400000000000000000e+01 0.000000000000000000e+00 3.974651917815208435e-05
4.500000000000000000e+01 0.000000000000000000e+00 3.678351640701293945e-05
4.600000000000000000e+01 0.000000000000000000e+00 3.243517130613327026e-05
4.700000000000000000e+01 0.000000000000000000e+00 3.223866224288940430e-05
4.800000000000000000e+01 0.000000000000000000e+00 3.095110878348350525e-05
4.900000000000000000e+01 0.000000000000000000e+00 3.039464354515075684e-05
5.000000000000000000e+01 0.000000000000000000e+00 1.559080556035041809e-05
5.100000000000000000e+01 0.000000000000000000e+00 1.526251435279846191e-05
5.200000000000000000e+01 0.000000000000000000e+00 1.197867095470428467e-05
5.300000000000000000e+01 0.000000000000000000e+00 1.099146902561187744e-05
5.400000000000000000e+01 0.000000000000000000e+00 9.320329041884178878e-08
5.500000000000000000e+01 0.000000000000000000e+00 1.147389411926269531e-06
5.600000000000000000e+01 0.000000000000000000e+00 -2.240412300125171896e-09
5.700000000000000000e+01 0.000000000000000000e+00 9.433456682472751709e-09
5.800000000000000000e+01 0.000000000000000000e+00 1.185029532280168496e-07
5.900000000000000000e+01 0.000000000000000000e+00 7.249451755342306569e-06
6.000000000000000000e+01 0.000000000000000000e+00 1.170158299146351055e-07
